236	ἥκω	ἥκω	ἥκω
236	,	,	,
236	δέχου	δέχου	δέχου
236	δὲ	δὲ	δὲ
236	πρευμενῶς	πρευμενῶς	πρευμενῶς
236	ἀλάστορα	ἀλάστορα	ἀλάστορα
236	,	,	,
237	οὐ	οὐ	οὐ
237	προστρόπαιον	προστρόπαιον	προστρόπαιον
237	οὐδʼ	οὐ	οὐ
237		δ'	δ'
237	ἀφοίβαντον	ἀφοίβαντον	ἀφοίβαντον
237	χέρα	χέρα	χέρα
237	,	,	,
238	ἀλλʼ	ἀλλ'	ἀλλ'
238	ἀμβλὺς	ἀμβλὺς	ἀμβλὺς
238	ἤδη	ἤδη	ἤδη
238	προστετριμμένος	προστετριμμένος	προστετριμμένος
238	τε	τε	τε
238	πρὸς	πρὸς	πρὸς
239	ἄλλοισιν	ἄλλοισιν	ἄλλοισιν
239	οἴκοις	οἴκοις	οἴκοις
239	καὶ	καὶ	καὶ
239	πορεύμασιν	πορεύμασιν	πορεύμασιν
239	βροτῶν	βροτῶν	βροτῶν
239	.	.	.
240	ὅμοια	ὅμοια	ὅμοια
240	χέρσον	χέρσον	χέρσον
240	καὶ	καὶ	καὶ
240	θάλασσαν	θάλασσαν	θάλασσαν
240	ἐκπερῶν	ἐκπερῶν	ἐκπερῶν
240	,	,	,
241	σῴζων	σῴζων	σῴζων
241	ἐφετμὰς	ἐφετμὰς	ἐφετμὰς
241	Λοξίου	Λοξίου	Λοξίου
241	χρηστηρίους	χρηστηρίους	χρηστηρίους
241	,	,	,
242	πρόσειμι	πρόσειμι	πρόσειμι
242	δῶμα	δῶμα	δῶμα
242	καὶ	καὶ	καὶ
242	βρέτας	βρέτας	βρέτας
242	τὸ	τὸ	τὸ
242	σόν	σόν	σόν
242	,	,	,
242	θεά	θεά	θεά
242	.	.	.
243	αὐτοῦ	αὐτοῦ	αὐτοῦ
243	φυλάσσων	φυλάσσων	φυλάσσων
243	ἀναμένω	ἀναμένω	ἀναμένω
243	τέλος	τέλος	τέλος
243	δίκης	δίκης	δίκης
243	.	.	.
244	εἶεν	εἶεν	εἶεν
244	·	·	·
244	τόδʼ	τόδ'	τόδ'
244	ἐστὶ	ἐστὶ	ἐστὶ
244	τἀνδρὸς	τἀνδρὸς	τἀνδρὸς
244	ἐκφανὲς	ἐκφανὲς	ἐκφανὲς
244	τέκμαρ	τέκμαρ	τέκμαρ
244	.	.	.
245	ἕπου	ἕπου	ἕπου
245	δὲ	δὲ	δὲ
245	μηνυτῆρος	μηνυτῆρος	μηνυτῆρος
245	ἀφθέγκτου	ἀφθέγκτου	ἀφθέγκτου
245	φραδαῖς	φραδαῖς	φραδαῖς
245	.	.	.
246	τετραυματισμένον	τετραυματισμένον	τετραυματισμένον
246	γὰρ	γὰρ	γὰρ
246	ὡς	ὡς	ὡς
246	κύων	κύων	κύων
246	νεβρὸν	νεβρὸν	νεβρὸν
247	πρὸς	πρὸς	πρὸς
247	αἷμα	αἷμα	αἷμα
247	καὶ	καὶ	καὶ
247	σταλαγμὸν	σταλαγμὸν	σταλαγμὸν
247	ἐκματεύομεν	ἐκματεύομεν	ἐκματεύομεν
247	.	.	.
248	πολλοῖς	πολλοῖς	πολλοῖς
248	δὲ	δὲ	δὲ
248	μόχθοις	μόχθοις	μόχθοις
248	ἀνδροκμῆσι	ἀνδροκμῆσι	ἀνδροκμῆσι
248	φυσιᾷ	φυσιᾷ	φυσιᾷ
249	σπλάγχνον	σπλάγχνον	σπλάγχνον
249	·	·	·
249	χθονὸς	χθονὸς	χθονὸς
249	γὰρ	γὰρ	γὰρ
249	πᾶς	πᾶς	πᾶς
249	πεποίμανται	πεποίμανται	πεποίμανται
249	τόπος	τόπος	τόπος
249	,	,	,
250	ὑπέρ	ὑπέρ	ὑπέρ
250	τε	τε	τε
250	πόντον	πόντον	πόντον
250	ἀπτέροις	ἀπτέροις	ἀπτέροις
250	ποτήμασιν	ποτήμασιν	ποτήμασιν
251	ἦλθον	ἦλθον	ἦλθον
251	διώκουσʼ	διώκουσ'	διώκουσ'
251	,	,	,
251	οὐδὲν	οὐδὲν	οὐδὲν
251	ὑστέρα	ὑστέρα	ὑστέρα
251	νεώς	νεώς	νεώς
251	.	.	.
252	καὶ	καὶ	καὶ
252	νῦν	νῦν	νῦν
252	ὅδʼ	ὅδ'	ὅδ'
252	ἐνθάδʼ	ἐνθάδ'	ἐνθάδ'
252	ἐστί	ἐστί	ἐστί
252	που	που	που
252	καταπτακών	καταπτακών	καταπτακών
252	.	.	.
253	ὀσμὴ	ὀσμὴ	ὀσμὴ
253	βροτείων	βροτείων	βροτείων
253	αἱμάτων	αἱμάτων	αἱμάτων
253	με	με	με
253	προσγελᾷ	προσγελᾷ	προσγελᾷ
253	.	.	.
254	ὅρα	ὅρα	ὅρα
254	ὅρα	ὅρα	ὅρα
254	μάλʼ	μάλ'	μάλ'
254	αὖ	αὖ	αὖ
254	,	,	,
255	λεύσσετε	λεύσσετε	λεύσσετε
255	πάντα	πάντα	πάντα
255	,	,	,
255	μὴ	μὴ	μὴ
256	λάθῃ	λάθῃ	λάθῃ
256	φύγδα	φύγδα	φύγδα
256	βὰς	βὰς	βὰς
257	ὁ	[ὁ	[ὁ
257		]	]
257	ματροφόνος	ματροφόνος	ματροφόνος
257	ἀτίτας	ἀτίτας	ἀτίτας
257	.	.	.
258	ὁ	ὁ	ὁ
258	δʼ	δ'	δ'
258	αὖτέ	αὖτέ	αὖτέ
258	γʼ	γ'	γ'
258	οὖν	[οὖν]	[οὖν]
258	ἀλκὰν	ἀλκὰν	ἀλκὰν
258	ἔχων	ἔχων	ἔχων
259	περὶ	περὶ	περὶ
259	βρέτει	βρέτει	βρέτει
259	πλεχθεὶς	πλεχθεὶς	πλεχθεὶς
259	θεᾶς	θεᾶς	θεᾶς
259	ἀμβρότου	ἀμβρότου	ἀμβρότου
260	ὑπόδικος	ὑπόδικος	ὑπόδικος
260	θέλει	θέλει	θέλει
260	γενέσθαι	γενέσθαι	γενέσθαι
260	χρεῶν	χρεῶν	χρεῶν
260	.	.	.
261	τὸ	τὸ	τὸ
261	δʼ	δ'	δ'
261	οὐ	οὐ	οὐ
261	πάρεστιν	πάρεστιν	πάρεστιν
261	·	·	·
261	αἷμα	αἷμα	αἷμα
261	μητρῷον	μητρῷον	μητρῷον
261	χαμαὶ	χαμαὶ	χαμαὶ
262	δυσαγκόμιστον	δυσαγκόμιστον	δυσαγκόμιστον
262	,	,	,
262	παπαῖ	παπαῖ	παπαῖ
262	,	,	,
263	τὸ	τὸ	τὸ
263	διερὸν	διερὸν	διερὸν
263	πέδοι	πέδοι	πέδοι
263	χύμενον	χύμενον	χύμενον
263	οἴχεται	οἴχεται	οἴχεται
263	.	.	.
264	ἀλλʼ	ἀλλ'	ἀλλ'
264	ἀντιδοῦναι	ἀντιδοῦναι	ἀντιδοῦναι
264	δεῖ	δεῖ	δεῖ
264	σʼ	σ'	σ'
264	ἀπὸ	ἀπὸ	ἀπὸ
264	ζῶντος	ζῶντος	ζῶντος
264	ῥοφεῖν	ῥοφεῖν	ῥοφεῖν
265	ἐρυθρὸν	ἐρυθρὸν	ἐρυθρὸν
265	ἐκ	ἐκ	ἐκ
265	μελέων	μελέων	μελέων
265	πέλανον	πέλανον	πέλανον
265	·	·	·
265	ἀπὸ	ἀπὸ	ἀπὸ
265	δὲ	δὲ	δὲ
265	σοῦ	σοῦ	σοῦ
266	φεροίμαν	φεροίμαν	φεροίμαν
266	βοσκὰν	βοσκὰν	βοσκὰν
266	πώματος	πώματος	πώματος
266	δυσπότου	δυσπότου	δυσπότου
266	·	·	·
267	καὶ	καὶ	καὶ
267	ζῶντά	ζῶντά	ζῶντά
267	σʼ	σ'	σ'
267	ἰσχνάνασʼ	ἰσχνάνασ'	ἰσχνάνασ'
267	ἀπάξομαι	ἀπάξομαι	ἀπάξομαι
267	κάτω	κάτω	κάτω
267	,	,	,
268	ἀντίποινʼ	ἀντίποιν'	ἀντίποιν'
268	ὡς	ὡς	ὡς
268	τίνῃς	τίνῃς	τίνῃς
268	ματροφόνου	ματροφόνου	ματροφόνου
268	δύας	δύας	δύας
268	.	.	.
269	ὄψει	ὄψει	ὄψει
269	δὲ	δὲ	δὲ
269	κεἴ	κεἴ	κεἴ
269	τις	τις	τις
269	ἄλλος	ἄλλος	ἄλλος
269	ἤλιτεν	ἤλιτεν	ἤλιτεν
269	βροτῶν	βροτῶν	βροτῶν
270	ἢ	ἢ	ἢ
270	θεὸν	θεὸν	θεὸν
270	ἢ	ἢ	ἢ
270	ξένον	ξένον	ξένον
271	τινʼ	τιν'	τιν'
271	ἀσεβῶν	ἀσεβῶν	ἀσεβῶν
271		?	?
271	ἢ	ἢ	ἢ
271	τοκέας	τοκέας	τοκέας
271	φίλους	φίλους	φίλους
271	,	,	,
272	ἔχονθʼ	ἔχονθ'	ἔχονθ'
272	ἕκαστον	ἕκαστον	ἕκαστον
272	τῆς	τῆς	τῆς
272	δίκης	δίκης	δίκης
272	ἐπάξια	ἐπάξια	ἐπάξια
272	.	.	.
273	μέγας	μέγας	μέγας
273	γὰρ	γὰρ	γὰρ
273	Ἅιδης	Ἅιδης	Ἅιδης
273	ἐστὶν	ἐστὶν	ἐστὶν
273	εὔθυνος	εὔθυνος	εὔθυνος
273	βροτῶν	βροτῶν	βροτῶν
274	ἔνερθε	ἔνερθε	ἔνερθε
274	χθονός	χθονός	χθονός
274	,	,	,
275	δελτογράφῳ	δελτογράφῳ	δελτογράφῳ
275	δὲ	δὲ	δὲ
275	πάντʼ	πάντ'	πάντ'
275	ἐπωπᾷ	ἐπωπᾷ	ἐπωπᾷ
275	φρενί	φρενί	φρενί
275	.	.	.
276	ἐγὼ	ἐγὼ	ἐγὼ
276	διδαχθεὶς	διδαχθεὶς	διδαχθεὶς
276	ἐν	ἐν	ἐν
276	κακοῖς	κακοῖς	κακοῖς
276	ἐπίσταμαι	ἐπίσταμαι	ἐπίσταμαι
277	πολλοὺς	πολλοὺς	πολλοὺς
277	καθαρμούς	καθαρμούς	καθαρμούς
277	,	,	,
277	καὶ	καὶ	καὶ
277	λέγειν	λέγειν	λέγειν
277	ὅπου	ὅπου	ὅπου
277	δίκη	δίκη	δίκη
278	σιγᾶν	σιγᾶν	σιγᾶν
278	θʼ	θ'	θ'
278	ὁμοίως	ὁμοίως	ὁμοίως
278	·	·	·
278	ἐν	ἐν	ἐν
278	δὲ	δὲ	δὲ
278	τῷδε	τῷδε	τῷδε
278	πράγματι	πράγματι	πράγματι
279	φωνεῖν	φωνεῖν	φωνεῖν
279	ἐτάχθην	ἐτάχθην	ἐτάχθην
279	πρὸς	πρὸς	πρὸς
279	σοφοῦ	σοφοῦ	σοφοῦ
279	διδασκάλου	διδασκάλου	διδασκάλου
279	.	.	.
280	βρίζει	βρίζει	βρίζει
280	γὰρ	γὰρ	γὰρ
280	αἷμα	αἷμα	αἷμα
280	καὶ	καὶ	καὶ
280	μαραίνεται	μαραίνεται	μαραίνεται
280	χερός	χερός	χερός
280	,	,	,
281	μητροκτόνον	μητροκτόνον	μητροκτόνον
281	μίασμα	μίασμα	μίασμα
281	δʼ	δ'	δ'
281	ἔκπλυτον	ἔκπλυτον	ἔκπλυτον
281	πέλει	πέλει	πέλει
281	·	·	·
282	ποταίνιον	ποταίνιον	ποταίνιον
282	γὰρ	γὰρ	γὰρ
282	ὂν	ὂν	ὂν
282	πρὸς	πρὸς	πρὸς
282	ἑστίᾳ	ἑστίᾳ	ἑστίᾳ
282	θεοῦ	θεοῦ	θεοῦ
283	Φοίβου	Φοίβου	Φοίβου
283	καθαρμοῖς	καθαρμοῖς	καθαρμοῖς
283	ἠλάθη	ἠλάθη	ἠλάθη
283	χοιροκτόνοις	χοιροκτόνοις	χοιροκτόνοις
283	.	.	.
284	πολὺς	πολὺς	πολὺς
284	δέ	δέ	δέ
284	μοι	μοι	μοι
284	γένοιτʼ	γένοιτ'	γένοιτ'
284	ἂν	ἂν	ἂν
284	ἐξ	ἐξ	ἐξ
284	ἀρχῆς	ἀρχῆς	ἀρχῆς
284	λόγος	λόγος	λόγος
284	,	,	,
285	ὅσοις	ὅσοις	ὅσοις
285	προσῆλθον	προσῆλθον	προσῆλθον
285	ἀβλαβεῖ	ἀβλαβεῖ	ἀβλαβεῖ
285	ξυνουσίᾳ	ξυνουσίᾳ	ξυνουσίᾳ
285	.	.	.
286	χρόνος	[χρόνος	[χρόνος
286	καθαιρεῖ	καθαιρεῖ	καθαιρεῖ
286	πάντα	πάντα	πάντα
286	γηράσκων	γηράσκων	γηράσκων
286	ὁμοῦ	ὁμοῦ	ὁμοῦ
286	.	.	.
287		]	]
287	καὶ	καὶ	καὶ
287	νῦν	νῦν	νῦν
287	ἀφʼ	ἀφ'	ἀφ'
287	ἁγνοῦ	ἁγνοῦ	ἁγνοῦ
287	στόματος	στόματος	στόματος
287	εὐφήμως	εὐφήμως	εὐφήμως
287	καλῶ	καλῶ	καλῶ
288	χώρας	χώρας	χώρας
288	ἄνασσαν	ἄνασσαν	ἄνασσαν
288	τῆσδʼ	τῆσδ'	τῆσδ'
288	Ἀθηναίαν	Ἀθηναίαν	Ἀθηναίαν
288	ἐμοὶ	ἐμοὶ	ἐμοὶ
289	μολεῖν	μολεῖν	μολεῖν
289	ἀρωγόν	ἀρωγόν	ἀρωγόν
289	·	·	·
289	κτήσεται	κτήσεται	κτήσεται
289	δʼ	δ'	δ'
289	ἄνευ	ἄνευ	ἄνευ
289	δορὸς	δορὸς	δορὸς
290	αὐτόν	αὐτόν	αὐτόν
290	τε	τε	τε
290	καὶ	καὶ	καὶ
290	γῆν	γῆν	γῆν
290	καὶ	καὶ	καὶ
290	τὸν	τὸν	τὸν
290	Ἀργεῖον	Ἀργεῖον	Ἀργεῖον
290	λεὼν	λεὼν	λεὼν
291	πιστὸν	πιστὸν	πιστὸν
291	δικαίως	δικαίως	δικαίως
291	ἐς	ἐς	ἐς
291	τὸ	τὸ	τὸ
291	πᾶν	πᾶν	πᾶν
291	τε	τε	τε
291	σύμμαχον	σύμμαχον	σύμμαχον
291	.	.	.
292	ἀλλʼ	ἀλλ'	ἀλλ'
292	εἴτε	εἴτε	εἴτε
292	χώρας	χώρας	χώρας
292	ἐν	ἐν	ἐν
292	τόποις	τόποις	τόποις
292	Λιβυστικοῖς	Λιβυστικοῖς	Λιβυστικοῖς
292	,	,	,
293	Τρίτωνος	Τρίτωνος	Τρίτωνος
293	ἀμφὶ	ἀμφὶ	ἀμφὶ
293	χεῦμα	χεῦμα	χεῦμα
293	γενεθλίου	γενεθλίου	γενεθλίου
293	πόρου	πόρου	πόρου
293	,	,	,
294	τίθησιν	τίθησιν	τίθησιν
294	ὀρθὸν	ὀρθὸν	ὀρθὸν
294	ἢ	ἢ	ἢ
294	κατηρεφῆ	κατηρεφῆ	κατηρεφῆ
294	πόδα	πόδα	πόδα
294	,	,	,
295	φίλοις	φίλοις	φίλοις
295	ἀρήγουσʼ	ἀρήγουσ'	ἀρήγουσ'
295	,	,	,
295	εἴτε	εἴτε	εἴτε
295	Φλεγραίαν	Φλεγραίαν	Φλεγραίαν
295	πλάκα	πλάκα	πλάκα
296	θρασὺς	θρασὺς	θρασὺς
296	ταγοῦχος	ταγοῦχος	ταγοῦχος
296	ὡς	ὡς	ὡς
296	ἀνὴρ	ἀνὴρ	ἀνὴρ
296	ἐπισκοπεῖ	ἐπισκοπεῖ	ἐπισκοπεῖ
296	,	,	,
297	ἔλθοι	ἔλθοι	ἔλθοι
297	—	-	-
297	κλύει	κλύει	κλύει
297	δὲ	δὲ	δὲ
297	καὶ	καὶ	καὶ
297	πρόσωθεν	πρόσωθεν	πρόσωθεν
297	ὢν	ὢν	ὢν
297	θεός	θεός	θεός
297	—	-	-
298	ὅπως	ὅπως	ὅπως
298	γένοιτο	γένοιτο	γένοιτο
298	τῶνδʼ	τῶνδ'	τῶνδ'
298	ἐμοὶ	ἐμοὶ	ἐμοὶ
298	λυτήριος	λυτήριος	λυτήριος
298	.	.	.
299	οὔτοι	οὔτοι	οὔτοι
299	σʼ	σ'	σ'
299	Ἀπόλλων	Ἀπόλλων	Ἀπόλλων
299	οὐδʼ	οὐ	οὐ
299		δ'	δ'
299	Ἀθηναίας	Ἀθηναίας	Ἀθηναίας
299	σθένος	σθένος	σθένος
300	ῥύσαιτʼ	ῥύσαιτ'	ῥύσαιτ'
300	ἂν	ἂν	ἂν
300	ὥστε	ὥστε	ὥστε
300	μὴ	μὴ	μὴ
300	οὐ	οὐ	οὐ
300	παρημελημένον	παρημελημένον	παρημελημένον
301	ἔρρειν	ἔρρειν	ἔρρειν
301	,	,	,
301	τὸ	τὸ	τὸ
301	χαίρειν	χαίρειν	χαίρειν
301	μὴ	μὴ	μὴ
301	μαθόνθʼ	μαθόνθ'	μαθόνθ'
301	ὅπου	ὅπου	ὅπου
301	φρενῶν	φρενῶν	φρενῶν
301	,	,	,
302	ἀναίματον	ἀναίματον	ἀναίματον
302	βόσκημα	βόσκημα	βόσκημα
302	δαιμόνων	δαιμόνων	δαιμόνων
302	,	,	,
302	σκιάν	σκιάν	σκιάν
302	.	.	.
303	οὐδʼ	οὐ	οὐ
303		δ'	δ'
303	ἀντιφωνεῖς	ἀντιφωνεῖς	ἀντιφωνεῖς
303	,	,	,
303	ἀλλʼ	ἀλλ'	ἀλλ'
303	ἀποπτύεις	ἀποπτύεις	ἀποπτύεις
303	λόγους	λόγους	λόγους
303	,	,	,
304	ἐμοὶ	ἐμοὶ	ἐμοὶ
304	τραφείς	τραφείς	τραφείς
304	τε	τε	τε
304	καὶ	καὶ	καὶ
304	καθιερωμένος	καθιερωμένος	καθιερωμένος
304	;	;	;
305	καὶ	καὶ	καὶ
305	ζῶν	ζῶν	ζῶν
305	με	με	με
305	δαίσεις	δαίσεις	δαίσεις
305	οὐδὲ	οὐ	οὐ
305		δὲ	δὲ
305	πρὸς	πρὸς	πρὸς
305	βωμῷ	βωμῷ	βωμῷ
305	σφαγείς	σφαγείς	σφαγείς
305	·	·	·
306	ὕμνον	ὕμνον	ὕμνον
306	δʼ	δ'	δ'
306	ἀκούσῃ	ἀκούσῃ	ἀκούσῃ
306	τόνδε	τόνδε	τόνδε
306	δέσμιον	δέσμιον	δέσμιον
306	σέθεν	σέθεν	σέθεν
306	.	.	.
307	ἄγε	ἄγε	ἄγε
307	δὴ	δὴ	δὴ
307	καὶ	καὶ	καὶ
307	χορὸν	χορὸν	χορὸν
307	ἅψωμεν	ἅψωμεν	ἅψωμεν
307	,	,	,
307	ἐπεὶ	ἐπεὶ	ἐπεὶ
308	μοῦσαν	μοῦσαν	μοῦσαν
308	στυγερὰν	στυγερὰν	στυγερὰν
309	ἀποφαίνεσθαι	ἀποφαίνεσθαι	ἀποφαίνεσθαι
309	δεδόκηκεν	δεδόκηκεν	δεδόκηκεν
309	,	,	,
310	λέξαι	λέξαι	λέξαι
310	τε	τε	τε
310	λάχη	λάχη	λάχη
310	τὰ	τὰ	τὰ
310	κατʼ	κατ'	κατ'
310	ἀνθρώπους	ἀνθρώπους	ἀνθρώπους
311	ὡς	ὡς	ὡς
311	ἐπινωμᾷ	ἐπινωμᾷ	ἐπινωμᾷ
311	στάσις	στάσις	στάσις
311	ἁμά	ἁμά	ἁμά
311	.	.	.
312	εὐθυδίκαιοι	εὐθυδίκαιοι	εὐθυδίκαιοι
312	δʼ	δ'	δ'
312	οἰόμεθʼ	οἰόμεθ'	οἰόμεθ'
312	εἶναι	εἶναι	εἶναι
312	·	·	·
313	τὸν	τὸν	τὸν
313	μὲν	μὲν	μὲν
313	καθαρὰς	καθαρὰς	καθαρὰς
313	χεῖρας	χεῖρας	χεῖρας
313	προνέμοντʼ	προνέμοντ'	προνέμοντ'
314	οὔτις	οὔτις	οὔτις
314	ἐφέρπει	ἐφέρπει	ἐφέρπει
314	μῆνις	μῆνις	μῆνις
314	ἀφʼ	ἀφ'	ἀφ'
314	ἡμῶν	ἡμῶν	ἡμῶν
314	,	,	,
315	ἀσινὴς	ἀσινὴς	ἀσινὴς
315	δʼ	δ'	δ'
315	αἰῶνα	αἰῶνα	αἰῶνα
315	διοιχνεῖ	διοιχνεῖ	διοιχνεῖ
315	·	·	·
316	ὅστις	ὅστις	ὅστις
316	δʼ	δ'	δ'
316	ἀλιτὼν	ἀλιτὼν	ἀλιτὼν
316	ὥσπερ	ὥσπερ	ὥσπερ
316	ὅδʼ	ὅδ'	ὅδ'
316	ἁνὴρ	ἁνὴρ	ἁνὴρ
317	χεῖρας	χεῖρας	χεῖρας
317	φονίας	φονίας	φονίας
317	ἐπικρύπτει	ἐπικρύπτει	ἐπικρύπτει
317	,	,	,
318	μάρτυρες	μάρτυρες	μάρτυρες
318	ὀρθαὶ	ὀρθαὶ	ὀρθαὶ
318	τοῖσι	τοῖσι	τοῖσι
318	θανοῦσιν	θανοῦσιν	θανοῦσιν
319	παραγιγνόμεναι	παραγιγνόμεναι	παραγιγνόμεναι
319	πράκτορες	πράκτορες	πράκτορες
319	αἵματος	αἵματος	αἵματος
320	αὐτῷ	αὐτῷ	αὐτῷ
320	τελέως	τελέως	τελέως
320	ἐφάνημεν	ἐφάνημεν	ἐφάνημεν
320	.	.	.
321	μᾶτερ	μᾶτερ	μᾶτερ
321	ἅ	ἅ	ἅ
321	μʼ	μ'	μ'
321	ἔτικτες	ἔτικτες	ἔτικτες
321	,	,	,
321	ὦ	ὦ	ὦ
321	μᾶτερ	μᾶτερ	μᾶτερ
322	Νύξ	Νύξ	Νύξ
322	,	,	,
322	ἀλαοῖσι	ἀλαοῖσι	ἀλαοῖσι
322	καὶ	καὶ	καὶ
322	δεδορκόσιν	δεδορκόσιν	δεδορκόσιν
323	ποινάν	ποινάν	ποινάν
323	,	,	,
323	κλῦθʼ	κλῦθ'	κλῦθ'
323	.	.	.
323	ὁ	ὁ	ὁ
323	Λατοῦς	Λατοῦς	Λατοῦς
323	γὰρ	γὰρ	γὰρ
323-324	ἶ	ἶνίς	ἶνίς
324	μʼ	μ'	μ'
324	ἄτιμον	ἄτιμον	ἄτιμον
324	τίθησιν	τίθησιν	τίθησιν
325	τόνδʼ	τόνδ'	τόνδ'
325	ἀφαιρούμενος	ἀφαιρούμενος	ἀφαιρούμενος
326	πτῶκα	πτῶκα	πτῶκα
326	,	,	,
326	ματρῷον	ματρῷον	ματρῷον
326-327	ἅ	ἅγνισμα	ἅγνισμα
327	κύριον	κύριον	κύριον
327	φόνου	φόνου	φόνου
327	.	.	.
328	ἐπὶ	ἐπὶ	ἐπὶ
328	δὲ	δὲ	δὲ
328	τῷ	τῷ	τῷ
328	τεθυμένῳ	τεθυμένῳ	τεθυμένῳ
329	τόδε	τόδε	τόδε
329	μέλος	μέλος	μέλος
329	,	,	,
329	παρακοπά	παρακοπά	παρακοπά
329	,	,	,
330	παραφορὰ	παραφορὰ	παραφορὰ
330	φρενοδαλής	φρενοδαλής	φρενοδαλής
330	,	,	,
331	ὕμνος	ὕμνος	ὕμνος
331	ἐξ	ἐξ	ἐξ
331	Ἐρινύων	Ἐρινύων	Ἐρινύων
331	,	,	,
332	δέσμιος	δέσμιος	δέσμιος
332	φρενῶν	φρενῶν	φρενῶν
332	,	,	,
332-333	ἀφόρ	ἀφόρμικτος	ἀφόρμικτος
333	,	,	,
333	αὐονὰ	αὐονὰ	αὐονὰ
333	βροτοῖς	βροτοῖς	βροτοῖς
333	.	.	.
334	τοῦτο	τοῦτο	τοῦτο
334	γὰρ	γὰρ	γὰρ
334	λάχος	λάχος	λάχος
334	διανταία	διανταία	διανταία
335	Μοῖρʼ	Μοῖρ'	Μοῖρ'
335	ἐπέκλωσεν	ἐπέκλωσεν	ἐπέκλωσεν
335	ἐμπέδως	ἐμπέδως	ἐμπέδως
335	ἔχειν	ἔχειν	ἔχειν
335	,	,	,
336	θνατῶν	θνατῶν	θνατῶν
336	τοῖσιν	τοῖσιν	τοῖσιν
336	αὐτουργίαι	αὐτουργίαι	αὐτουργίαι
337	ξυμπέσωσιν	ξυμπέσωσιν	ξυμπέσωσιν
337	μάταιοι	μάταιοι	μάταιοι
337	,	,	,
338	τοῖς	τοῖς	τοῖς
338	ὁμαρτεῖν	ὁμαρτεῖν	ὁμαρτεῖν
338	,	,	,
338	ὄφρʼ	ὄφρ'	ὄφρ'
338	ἂν	ἂν	ἂν
339	γᾶν	γᾶν	γᾶν
339	ὑπέλθῃ	ὑπέλθῃ	ὑπέλθῃ
339	·	·	·
339	θανὼν	θανὼν	θανὼν
339	δʼ	δ'	δ'
340	οὐκ	οὐκ	οὐκ
340	ἄγαν	ἄγαν	ἄγαν
340	ἐλεύθερος	ἐλεύθερος	ἐλεύθερος
340	.	.	.
341	ἐπὶ	ἐπὶ	ἐπὶ
341	δὲ	δὲ	δὲ
341	τῷ	τῷ	τῷ
341	τεθυμένῳ	τεθυμένῳ	τεθυμένῳ
342	τόδε	τόδε	τόδε
342	μέλος	μέλος	μέλος
342	,	,	,
342	παρακοπά	παρακοπά	παρακοπά
342	,	,	,
343	παραφορὰ	παραφορὰ	παραφορὰ
343	φρενοδαλής	φρενοδαλής	φρενοδαλής
343	,	,	,
344	ὕμνος	ὕμνος	ὕμνος
344	ἐξ	ἐξ	ἐξ
344	Ἐρινύων	Ἐρινύων	Ἐρινύων
344	,	,	,
345	δέσμιος	δέσμιος	δέσμιος
345	φρενῶν	φρενῶν	φρενῶν
345	,	,	,
345-346	ἀφόρ	ἀφόρμικτος	ἀφόρμικτος
346	,	,	,
346	αὐονὰ	αὐονὰ	αὐονὰ
346	βροτοῖς	βροτοῖς	βροτοῖς
346	.	.	.
349	γιγνομέναισι	γιγνομέναισι	γιγνομέναισι
349	λάχη	λάχη	λάχη
349	τάδʼ	τάδ'	τάδ'
349	ἐφʼ	ἐφ'	ἐφ'
349	ἁμὶν	ἁμὶν	ἁμὶν
349	ἐκράνθη	ἐκράνθη	ἐκράνθη
349	·	·	·
350	ἀθανάτων	ἀθανάτων	ἀθανάτων
350	δʼ	δ'	δ'
350	ἀπέχειν	ἀπέχειν	ἀπέχειν
350	χέρας	χέρας	χέρας
350	,	,	,
350	οὐδέ	οὐ	οὐ
350		δέ	δέ
350	τις	τις	τις
350	ἐστί	ἐστί	ἐστί
351	συνδαίτωρ	συνδαίτωρ	συνδαίτωρ
351	μετάκοινος	μετάκοινος	μετάκοινος
351	·	·	·
354	δωμάτων	δωμάτων	δωμάτων
354	γὰρ	γὰρ	γὰρ
354	εἱλόμαν	εἱλόμαν	εἱλόμαν
355	ἀνατροπάς	ἀνατροπάς	ἀνατροπάς
355	,	,	,
355	ὅταν	ὅταν	ὅταν
355	Ἄρης	Ἄρης	Ἄρης
356	τιθασὸς	τιθασὸς	τιθασὸς
356	ὢν	ὢν	ὢν
356	φίλον	φίλον	φίλον
356	ἕλῃ	ἕλῃ	ἕλῃ
356	.	.	.
357	ἐπὶ	ἐπὶ	ἐπὶ
357	τὸν	τὸν	τὸν
357	ὧδʼ	ὧδ'	ὧδ'
357	ἱέμεναι	ἱέμεναι	ἱέμεναι
358	κρατερὸν	κρατερὸν	κρατερὸν
358	ὄνθʼ	ὄνθ'	ὄνθ'
358	ὅμως	ὅμως	ὅμως
358-359	ἀμαυ	ἀμαυροῦμεν	ἀμαυροῦμεν
359	ὑφʼ	ὑφ'	ὑφ'
359	αἵματος	αἵματος	αἵματος
359	νέου	νέου	νέου
359	.	.	.
360	σπεύδομεν	σπεύδομεν	σπεύδομεν
360	αἵδʼ	αἵδ'	αἵδ'
360	ἀφελεῖν	ἀφελεῖν	ἀφελεῖν
360	τινὰ	τινὰ	τινὰ
360	τάσδε	τάσδε	τάσδε
360	μερίμνας	μερίμνας	μερίμνας
360	,	,	,
361	θεῶν	θεῶν	θεῶν
